      1 13 53 18.346628 13 53 18.517924 43
      1 13 53 18.346628 13 53 18.522092 43
      2 13 53 18.390615 13 53 18.548630 55
      2 13 53 18.390615 13 53 18.549153 55
      3 13 53 18.432395 13 53 18.574336 57
      3 13 53 18.432395 13 53 18.590189 57
      4 13 53 18.481324 13 53 18.600803 31
      4 13 53 18.481324 13 53 18.601159 31
      5 13 53 18.527864 13 53 18.615842 52
      5 13 53 18.527864 13 53 18.616500 52
      6 13 53 18.567730 13 53 18.633017 46
      6 13 53 18.567730 13 53 18.633365 46
      7 13 53 18.609989 13 53 18.655335 53
      7 13 53 18.609989 13 53 18.655676 53
      8 13 53 18.652115 13 53 18.676370 54
      8 13 53 18.652115 13 53 18.676729 54
      9 13 53 18.693987 13 53 18.714171 27
      9 13 53 18.693987 13 53 18.714533 27
     10 13 53 18.738383 13 53 18.758000 48
     10 13 53 18.738383 13 53 18.758450 48
     11 13 53 18.780364 13 53 18.831111 44
     11 13 53 18.780364 13 53 18.831789 44
     12 13 53 18.823033 13 53 18.901929 31
     12 13 53 18.823033 13 53 18.910022 31
     13 13 53 18.864594 13 53 18.966579 45
     13 13 53 18.864594 13 53 18.967236 45
     14 13 53 18.910363 13 53 19.021290 46
     14 13 53 18.910363 13 53 19.022067 46
     15 13 53 18.952393 13 53 19.036691 36
     15 13 53 18.952393 13 53 19.037437 36
     16 13 53 18.997949 13 53 19.061313 27
     16 13 53 18.997949 13 53 19.061651 27
     17 13 53 19.039625 13 53 19.080980 29
     17 13 53 19.039625 13 53 19.081322 29
     18 13 53 19.081551 13 53 19.104311 46
     18 13 53 19.081551 13 53 19.104655 46
     19 13 53 19.125329 13 53 19.142519 32
     19 13 53 19.125329 13 53 19.142958 32
     20 13 53 19.167722 13 53 19.188959 40
     20 13 53 19.167722 13 53 19.189653 40
     21 13 53 19.209094 13 53 19.226614 37
     21 13 53 19.209094 13 53 19.227047 37
     22 13 53 19.250969 13 53 19.274141 53
     22 13 53 19.250969 13 53 19.275249 53
     23 13 53 19.292948 13 53 19.324381 50
     23 13 53 19.292948 13 53 19.325635 50
     24 13 53 19.340953 13 53 19.374826 31
     24 13 53 19.340953 13 53 19.378019 31
     25 13 53 19.389798 13 53 19.432407 37
     25 13 53 19.389798 13 53 19.434167 37
     26 13 53 19.440578 13 53 19.496693 47
     26 13 53 19.440578 13 53 19.498436 47
     27 13 53 19.483467 13 53 19.567821 56
     27 13 53 19.483467 13 53 19.569268 56
     28 13 53 19.525359 13 53 19.613424 47
     28 13 53 19.525359 13 53 19.613780 47
     29 13 53 19.570338 13 53 19.637833 48
     29 13 53 19.570338 13 53 19.638247 48
     30 13 53 19.617814 13 53 19.657431 36
     30 13 53 19.617814 13 53 19.658232 36
     31 13 53 19.660109 13 53 19.683443 48
     31 13 53 19.660109 13 53 19.683881 48
     32 13 53 19.701734 13 53 19.721961 35
     32 13 53 19.701734 13 53 19.722306 35
     33 13 53 19.743990 13 53 19.765852 30
     33 13 53 19.743990 13 53 19.766189 30
     34 13 53 19.786289 13 53 19.805854 45
     34 13 53 19.786289 13 53 19.806206 45
     35 13 53 19.830414 13 53 19.853864 48
     35 13 53 19.830414 13 53 19.854339 48
     36 13 53 19.872411 13 53 19.894187 50
     36 13 53 19.872411 13 53 19.894539 50
     37 13 53 19.914868 13 53 19.937156 38
     37 13 53 19.914868 13 53 19.937612 38
     38 13 53 19.942851 13 53 19.960886 48
     38 13 53 19.942851 13 53 19.961259 48
     39 13 53 19.982945 13 53 20.015308 50
     39 13 53 19.982945 13 53 20.016042 50
     40 13 53 20.030148 13 53 20.069258 51
     40 13 53 20.030148 13 53 20.069774 51
     41 13 53 20.080331 13 53 20.122537 46
     41 13 53 20.080331 13 53 20.123766 46
     42 13 53 20.130306 13 53 20.169656 48
     42 13 53 20.130306 13 53 20.170493 48
     43 13 53 20.180070 13 53 20.213302 33
     43 13 53 20.180070 13 53 20.214811 33
     44 13 53 20.229890 13 53 20.259301 56
     44 13 53 20.229890 13 53 20.261768 56
     45 13 53 20.272800 13 53 20.293253 36
     45 13 53 20.272800 13 53 20.293731 36
     46 13 53 20.314337 13 53 20.332882 45
     46 13 53 20.314337 13 53 20.333288 45
     47 13 53 20.356243 13 53 20.374764 48
     47 13 53 20.356243 13 53 20.375138 48
     48 13 53 20.398166 13 53 20.417249 40
     48 13 53 20.398166 13 53 20.417583 40
     49 13 53 20.440112 13 53 20.461899 48
     49 13 53 20.440112 13 53 20.462257 48
     50 13 53 20.482014 13 53 20.512464 50
     50 13 53 20.482014 13 53 20.513545 50
     51 13 53 20.526099 13 53 20.563645 46
     51 13 53 20.526099 13 53 20.565540 46
     52 13 53 20.571569 13 53 20.621690 45
     52 13 53 20.571569 13 53 20.623189 45
     53 13 53 20.615025 13 53 20.672213 42
     53 13 53 20.615025 13 53 20.673340 42
     54 13 53 20.658658 13 53 20.717020 52
     54 13 53 20.658658 13 53 20.718145 52
     55 13 53 20.707552 13 53 20.768274 30
     55 13 53 20.707552 13 53 20.768951 30
     56 13 53 20.750309 13 53 20.801994 50
     56 13 53 20.750309 13 53 20.802641 50
     57 13 53 20.796174 13 53 20.822709 47
     57 13 53 20.796174 13 53 20.823062 47
     58 13 53 20.841168 13 53 20.859093 34
     58 13 53 20.841168 13 53 20.859850 34
     59 13 53 20.883162 13 53 20.900319 36
     59 13 53 20.883162 13 53 20.901050 36
     60 13 53 20.925106 13 53 20.945418 50
     60 13 53 20.925106 13 53 20.945791 50
     61 13 53 20.967160 13 53 20.986408 49
     61 13 53 20.967160 13 53 20.986844 49
     62 13 53 21.008923 13 53 21.028973 50
     62 13 53 21.008923 13 53 21.029423 50
     63 13 53 21.049733 13 53 21.065815 35
     63 13 53 21.049733 13 53 21.066259 35
     64 13 53 21.091684 13 53 21.126459 54
     64 13 53 21.091684 13 53 21.128885 54
     65 13 53 21.141015 13 53 21.177006 53
     65 13 53 21.141015 13 53 21.177969 53
     66 13 53 21.190378 13 53 21.233523 54
     66 13 53 21.190378 13 53 21.234516 54
     67 13 53 21.237601 13 53 21.335816 47
     67 13 53 21.237601 13 53 21.336606 47
     68 13 53 21.280131 13 53 21.389014 29
     68 13 53 21.280131 13 53 21.390434 29
     69 13 53 21.323195 13 53 21.421597 50
     69 13 53 21.323195 13 53 21.423223 50
     70 13 53 21.369841 13 53 21.492028 40
     70 13 53 21.369841 13 53 21.492043 40
     71 13 53 21.412418 13 53 21.496973 33
     71 13 53 21.412418 13 53 21.513373 33
     72 13 53 21.457742 13 53 21.527188 38
     72 13 53 21.457742 13 53 21.527848 38
     73 13 53 21.499543 13 53 21.546530 57
     73 13 53 21.499543 13 53 21.546911 57
     74 13 53 21.540782 13 53 21.568302 49
     74 13 53 21.540782 13 53 21.568663 49
     75 13 53 21.582421 13 53 21.599335 33
     75 13 53 21.582421 13 53 21.599703 33
     76 13 53 21.624657 13 53 21.646107 38
     76 13 53 21.624657 13 53 21.646510 38
     77 13 53 21.666580 13 53 21.686814 51
     77 13 53 21.666580 13 53 21.687183 51
     78 13 53 21.708297 13 53 21.728656 37
     78 13 53 21.708297 13 53 21.729007 37
     79 13 53 21.749921 13 53 21.770244 49
     79 13 53 21.749921 13 53 21.770651 49
     80 13 53 21.792287 13 53 21.823546 49
     80 13 53 21.792287 13 53 21.824969 49
     81 13 53 21.840233 13 53 21.882020 54
     81 13 53 21.840233 13 53 21.882945 54
     82 13 53 21.882972 13 53 21.946676 54
     82 13 53 21.882972 13 53 21.947773 54
     83 13 53 21.930333 13 53 22.008470 30
     83 13 53 21.930333 13 53 22.009359 30
     84 13 53 21.971937 13 53 22.045654 35
     84 13 53 21.971937 13 53 22.046367 35
     85 13 53 22.013942 13 53 22.065820 31
     85 13 53 22.013942 13 53 22.066576 31
     86 13 53 22.055375 13 53 22.092104 46
     86 13 53 22.055375 13 53 22.092531 46
     87 13 53 22.110544 13 53 22.128701 45
     87 13 53 22.110544 13 53 22.129127 45
     88 13 53 22.152961 13 53 22.182141 47
     88 13 53 22.152961 13 53 22.182789 47
     89 13 53 22.194483 13 53 22.210026 41
     89 13 53 22.194483 13 53 22.210600 41
     90 13 53 22.236311 13 53 22.255157 51
     90 13 53 22.236311 13 53 22.255504 51
     91 13 53 22.278256 13 53 22.316927 45
     91 13 53 22.278256 13 53 22.317365 45
     92 13 53 22.320109 13 53 22.361845 33
     92 13 53 22.320109 13 53 22.362437 33
     93 13 53 22.371128 13 53 22.409655 36
     93 13 53 22.371128 13 53 22.410890 36
     94 13 53 22.420648 13 53 22.459914 40
     94 13 53 22.420648 13 53 22.461553 40
     95 13 53 22.470078 13 53 22.510458 35
     95 13 53 22.470078 13 53 22.511577 35
     96 13 53 22.520095 13 53 22.562360 51
     96 13 53 22.520095 13 53 22.563710 51
     97 13 53 22.537181 13 53 22.604447 49
     97 13 53 22.537181 13 53 22.604790 49
