,avg_delay,avg_byte_rate,avg_packet_rate,avg_packet_size,Protocol,NumericalProtocol
56,0.08820000000014261,0.0819595993814783,0.054639732920985534,1.5,Telnet,2
57,0.08020000000033178,0.06978561857972325,0.046523745719815504,1.5,Telnet,2
58,0.10710000000071887,0.5707511963822688,0.43903938183251445,1.3,Telnet,2
59,0.1091999999993277,0.3817765334690676,0.25451768897937843,1.5,Telnet,2
60,0.1048000000006141,0.301246697872719,0.23172822913286079,1.3,Telnet,2
61,0.09560000000092259,0.08078139366911481,0.023759233432092592,3.4,Telnet,2
62,0.08560000000106811,0.3978156305377767,0.1808252866080803,2.2,Telnet,2
63,0.09219999999913853,0.35289274021211786,0.19605152234006548,1.8,Telnet,2
64,0.10459999999984575,0.009898311348084006,0.008248592790070005,1.2,Telnet,2
65,0.11660000000010769,0.09351454373808867,0.044530735113375554,2.1,Telnet,2
66,0.08299999999981082,0.7668019846638949,0.4510599909787617,1.7,Telnet,2
67,0.11999999999825377,0.05305646023622429,0.04081266172017253,1.3,Telnet,2
68,0.10090000000018336,0.3511698345112116,0.1463207643796715,2.4,Telnet,2
69,0.13490000000019792,0.36879955744050225,0.2634282553146445,1.4,Telnet,2
70,0.12069999999985156,0.31013247086967627,0.22152319347834018,1.4,Telnet,2
71,0.10649999999877764,0.22829312837683452,0.09512213682368105,2.4,Telnet,2
72,0.10889999999999418,1.0983199772200873,0.4067851767481805,2.7,Telnet,2
73,0.11070000000145228,1.06076678284586,0.37884527958780717,2.8,Telnet,2
74,0.09880000000157452,0.8406432748537833,0.36549707602338405,2.3,Telnet,2
75,0.0967000000007829,0.10118467011773835,0.04047386804709534,2.5,Telnet,2
76,0.0904000000009546,0.4317645886612444,0.33212660666249566,1.3,Telnet,2
77,0.1029000000009546,0.16471868912570017,0.07161682135900008,2.3,Telnet,2
78,0.09399999999986904,0.7982792646961361,0.22174424019337113,3.6,Telnet,2
79,0.05230000000010478,0.7593374780504042,0.4745859237815026,1.6,Telnet,2
80,0.0327000000012049,0.3757857338070403,0.34162339437003664,1.1,Telnet,2
81,0.07609999999986031,0.1541293054208202,0.09066429730636483,1.7,Telnet,2
82,0.08630000000011932,0.41447197996716995,0.17269665831965414,2.4,Telnet,2
83,0.10430000000014843,0.22809018334940614,0.17545398719185087,1.3,Telnet,2
84,0.11459999999897263,0.6109187848269597,0.1851269044930181,3.3,Telnet,2
85,0.09290000000000873,0.9298940729360252,0.4043017708417501,2.3,Telnet,2
86,0.09549999999908323,0.34386076284187245,0.13225413955456633,2.6,Telnet,2
87,0.09050000000024738,0.3601507092198445,0.2770390070921881,1.3,Telnet,2
88,0.098500000000422,1.044173060334955,0.4539882871021544,2.3,Telnet,2
89,0.11649999999972352,0.3052881634054803,0.0954025510642126,3.2,Telnet,2
90,0.11309999999975844,0.7764152451416767,0.22835742504166961,3.4,Telnet,2
91,0.1157999999995809,0.8911001373779079,0.3712917239074617,2.4,Telnet,2
92,0.07629999999990104,0.2607244663839124,0.17381631092260827,1.5,Telnet,2
93,0.10209999999933643,0.2596965060291666,0.07018824487274773,3.7,Telnet,2
94,0.038499999999839926,0.5539681614087881,0.1457810951075758,3.8,Telnet,2
95,0.03230000000148721,0.4411013604494537,0.23215861076287037,1.9,Telnet,2
96,0.04740000000019791,1.3026487190621587,0.43421623968738626,3.0,Telnet,2
97,0.09740000000019791,0.5706476851226423,0.15017044345332695,3.8,Telnet,2
98,0.09349999999976717,1.0678769271842592,0.333711539745081,3.2,Telnet,2
99,0.09310000000004948,0.9213029006181358,0.2971944840703664,3.1,Telnet,2
100,0.09960000000028231,0.09618495492423149,0.04372043405646886,2.2,Telnet,2
101,0.0974000000005617,0.19619109012176758,0.1401364929441197,1.4,Telnet,2
102,0.1047999999998865,1.7344850313941107,0.34689700627882214,5.0,Telnet,2
103,0.1055000000007567,0.6116888172163157,0.2780403714619617,2.2,Telnet,2
104,0.13890000000101282,0.6413866466428978,0.1564357674738775,4.1,Telnet,2
105,0.10679999999993015,0.5882352941175751,0.42016806722683936,1.4,Telnet,2
106,0.1058999999997468,0.502121463181965,0.2510607315909825,2.0,Telnet,2
107,0.09729999999944994,0.7809582017587325,0.3395470442429272,2.3,Telnet,2
108,0.11630000000041037,0.8221430528911944,0.456746140495108,1.8,Telnet,2
109,0.08949999999967986,0.36412570252512755,0.15831552283701197,2.3,Telnet,2
110,0.10609999999942374,0.2993686043980069,0.2721532767254608,1.1,Telnet,2
111,0.06680000000014844,0.30020585544372796,0.14295516925891807,2.1,Telnet,2
112,0.07450000000135333,0.7797172896020607,0.2515217063232454,3.1,Telnet,2
113,0.09969999999993888,0.5585235551238426,0.24283632831471416,2.3,Telnet,2
114,0.09460000000071886,0.19781350143085646,0.13187566762057099,1.5,Telnet,2
115,0.09839999999894644,0.45124502604913713,0.41022275095376104,1.1,Telnet,2
116,0.09539999999979046,0.6709408081109863,0.37274489339499245,1.8,Telnet,2
117,0.09920000000056461,0.7531695886857943,0.41842754926988573,1.8,Telnet,2
118,0.09149999999935972,0.28143029128035624,0.15635016182242012,1.8,Telnet,2
119,0.08890000000137661,0.022090538070281007,0.018408781725234174,1.2,Telnet,2
120,0.07400000000016008,0.1987463690567196,0.15288182235132278,1.3,Telnet,2
121,0.0948000000011234,0.18748535270681466,0.09374267635340733,2.0,Telnet,2
122,0.09239999999881547,0.19524417724917406,0.08135174052048919,2.4,Telnet,2
123,0.10380000000041037,0.9451438508940728,0.3780575403576291,2.5,Telnet,2
124,0.12480000000032306,0.5653519989231878,0.26921523758247035,2.1,Telnet,2
125,0.08629999999975553,0.7979784545817016,0.4433213636565009,1.8,Telnet,2
126,0.11200000000026193,0.30144694533763344,0.1435461644464921,2.1,Telnet,2
127,0.10940000000118744,0.3709565733504659,0.24730438223364393,1.5,Telnet,2
128,0.11239999999961583,0.3585600229478507,0.23904001529856714,1.5,Telnet,2
129,0.13150000000023282,0.20677588675044076,0.15905837442341597,1.3,Telnet,2
130,0.10940000000009605,0.11408362329587686,0.06337979071993159,1.8,Telnet,2
131,0.1058999999997468,0.4096875344689283,0.15757212864189551,2.6,Telnet,2
132,0.1165000000004511,0.6589155525325416,0.21255340404275536,3.1,Telnet,2
133,0.08939999999965949,0.261604617321511,0.1635028858259444,1.6,Telnet,2
134,0.10210000000151923,0.07624690927707131,0.05446207805505093,1.4,Telnet,2
135,0.11899999999986903,0.0005231518223209003,0.00032696988895056266,1.6,Telnet,2
136,0.10720000000073923,0.3510843719579311,0.15958380543542322,2.2,Telnet,2
137,0.09830000000074506,0.8090614886728894,0.4494786048182719,1.8,Telnet,2
138,0.10959999999977299,0.3409478349812487,0.14206159790885364,2.4,Telnet,2
139,0.11599999999889406,0.22551304217094087,0.15034202811396058,1.5,Telnet,2
140,0.11340000000127474,1.3736263736265932,0.39246467817902664,3.5,Telnet,2
141,0.0831000000005588,0.7976248504452439,0.44312491691402434,1.8,Telnet,2
142,0.12770000000164144,0.14703720041170118,0.13367018219245563,1.1,Telnet,2
143,0.08960000000151921,0.678886625933413,0.6171696599394664,1.1,Telnet,2
144,0.11800000000148429,0.43832185347533403,0.31308703819666717,1.4,Telnet,2
145,0.09060000000099536,0.041123869664748625,0.022846594258193683,1.8,Telnet,2
146,0.11369999999878928,0.25050100200401243,0.17892928714572318,1.4,Telnet,2
147,0.10839999999952851,0.8388649792105808,0.3647239040046003,2.3,Telnet,2
148,0.09570000000094296,0.38171986003606073,0.21206658890892263,1.8,Telnet,2
149,0.10820000000021537,0.4224378504313867,0.12801146982769293,3.3,Telnet,2
150,0.07569999999832362,0.22957151152584193,0.13504206560343643,1.7,Telnet,2
151,0.10409999999974388,0.16936139463461844,0.11290759642307896,1.5,Telnet,2
152,0.11429999999963911,1.2336635953584127,0.38551987354950396,3.2,Telnet,2
153,0.12100000000064029,0.4251986125098129,0.22378874342621732,1.9,Telnet,2
154,0.09550000000235741,0.6291757797285479,0.29960751415645137,2.1,Telnet,2
155,0.10329999999885331,0.2033919519369022,0.15645534764377092,1.3,Telnet,2
156,0.1360000000000582,0.31591833511035483,0.1316326396293145,2.4,Telnet,2
157,0.10190000000002328,0.1931516162927241,0.07726064651708964,2.5,Telnet,2
158,0.08079999999899883,0.1882813676758513,0.1882813676758513,1.0,Telnet,2
159,0.09589999999807333,0.5515598111459978,0.22062392445839915,2.5,Telnet,2
160,0.09890000000159489,1.5304320527410327,0.3924184750618032,3.9,Telnet,2
161,0.12220000000088475,0.3138403598702908,0.20922690658019386,1.5,Telnet,2
162,0.09290000000037253,0.564504747888203,0.2016088385315011,2.8,Telnet,2
163,0.10539999999891733,0.4429946437919345,0.40272240344721316,1.1,Telnet,2
164,0.09059999999954016,1.4658331536969358,0.4311273981461576,3.4,Telnet,2
165,0.08349999999918509,0.48526022079344155,0.24263011039672078,2.0,Telnet,2
166,0.10209999999933643,0.06779967456156273,0.056499728801302274,1.2,Telnet,2
167,0.10739999999932479,0.4772862865422242,0.17045938805079436,2.8,Telnet,2
168,0.10529999999926076,0.8460236886632355,0.3678363863753198,2.3,Telnet,2
169,0.09979999999995925,0.07214486689271948,0.03797098257511552,1.9,Telnet,2
170,0.09009999999980209,0.0626177343860061,0.026090722660835872,2.4,Telnet,2
171,0.10669999999881838,0.4741054745237552,0.27888557324926777,1.7,Telnet,2
172,0.07760000000052969,0.048555293273970575,0.037350225595361976,1.3,Telnet,2
173,0.11240000000107102,0.05394732583105803,0.05394732583105803,1.0,Telnet,2
174,0.10750000000043655,0.13312831572712022,0.06656415786356011,2.0,Telnet,2
175,0.07849999999889405,0.3324128055641393,0.255702158126261,1.3,Telnet,2
176,0.11749999999956344,0.39829302987196075,0.2844950213371148,1.4,Telnet,2
177,0.1014000000017404,0.7480270785802169,0.37401353929010844,2.0,Telnet,2
178,0.09319999999934225,0.48009876317411887,0.22861845865434233,2.1,Telnet,2
179,0.09699999999793363,0.5792484251682806,0.3620302657301754,1.6,Telnet,2
180,0.10659999999988941,0.5226560014542462,0.22724173976271575,2.3,Telnet,2
181,0.10900000000110595,0.556379821958475,0.2649427723611786,2.1,Telnet,2
182,0.09659999999857974,0.894976458227675,0.3891201992294239,2.3,Telnet,2
183,0.10230000000083236,0.36198750190516404,0.19051973784482318,1.9,Telnet,2
184,0.0830999999995691,-0.00026687652947356036,-0.00016679783092097522,1.6,Telnet,2
185,0.10449999999999945,0.6120276742948376,0.2660989888238424,2.3,Telnet,2
186,0.12079999999999842,0.18159306644655393,0.16508460586050358,1.1,Telnet,2
187,0.09350000000000307,0.25340950976778476,0.11518614080353852,2.2,Telnet,2
188,0.11289999999997632,0.04806182673391051,0.03204121782260701,1.5,Telnet,2
189,0.10599999999999454,0.44360941495746564,0.26094671468086217,1.7,Telnet,2
190,0.1136000000000081,0.2520076610328957,0.16800510735526378,1.5,Telnet,2
191,0.10359999999998308,0.4239084357778721,0.35325702981489343,1.2,Telnet,2
192,0.11480000000001382,0.8512886749251445,0.293547818939705,2.9,Telnet,2
193,0.070799999999997,0.5480846399279662,0.1957445142599879,2.8,Telnet,2
194,0.08779999999997017,0.9345794392523337,0.5497526113249022,1.7,Telnet,2
195,0.09000000000003183,0.7827081702691321,0.3010416039496662,2.6,Telnet,2
196,0.097199999999998,0.21756998501184535,0.08058147593031309,2.7,Telnet,2
197,0.1190000000000282,0.7561913164030486,0.3150797151679369,2.4,Telnet,2
198,0.07759999999992714,0.13258313376809555,0.08286445860505973,1.6,Telnet,2
199,0.08770000000001801,0.28562859713514627,0.14281429856757313,2.0,Telnet,2
200,0.10060000000005402,0.4174731488861068,0.18976052222095763,2.2,Telnet,2
201,0.10090000000000146,0.9788637929159235,0.3625421455244161,2.7,Telnet,2
202,0.11310000000005402,0.6229882670543057,0.2595784446059607,2.4,Telnet,2
203,0.12459999999991851,0.4218847144506633,0.22204458655298068,1.9,Telnet,2
204,0.090300000000002,0.5645937016435936,0.20910877838651615,2.7,Telnet,2
205,0.10070000000005166,0.6033347959631427,0.2742430890741558,2.2,Telnet,2
206,0.04959999999994125,0.02673951699519135,0.022282930829326125,1.2,Telnet,2
207,0.10100000000004457,0.09125787574479735,0.03802411489366556,2.4,Telnet,2
208,0.0689000000001215,0.2976190476190456,0.2289377289377274,1.3,Telnet,2
209,0.04869999999991705,0.11517488710875302,0.03971547831336311,2.9,Telnet,2
210,0.050600000000076764,0.321850306312706,0.11098286424576068,2.9,Telnet,2
211,0.05430000000010295,0.12984678079865708,0.09988213907589005,1.3,Telnet,2
212,0.057100000000127694,0.529285104233076,0.1202920691438809,4.4,Telnet,2
213,0.05280000000002474,0.032049952679187484,0.01885291334069852,1.7,Telnet,2
214,0.06289999999999055,0.6985853646366165,0.2494947730845059,2.8,Telnet,2
215,0.053600000000051294,0.3263610740246261,0.29669188547693287,1.1,Telnet,2
216,0.04210000000002765,0.9174311926605324,0.4170141784820602,2.2,Telnet,2
217,0.051000000000112775,0.49058844793307,0.25820444628056316,1.9,Telnet,2
218,0.051300000000082946,0.670043686848388,0.2680174747393552,2.5,Telnet,2
219,0.05520000000010441,0.08501177086058065,0.06539366989275434,1.3,Telnet,2
220,0.05059999999989486,0.8874483929467174,0.385847127368138,2.3,Telnet,2
221,0.05629999999996471,0.19890601690701068,0.11050334272611705,1.8,Telnet,2
222,0.045599999999967625,0.4317043688482172,0.2158521844241086,2.0,Telnet,2
223,0.05180000000013933,0.10974817016031635,0.0844216693540895,1.3,Telnet,2
224,0.05510000000012951,0.42096400757734753,0.2338688930985264,1.8,Telnet,2
225,0.05559999999991305,1.1384062312762095,0.2995805871779499,3.8,Telnet,2
226,0.05569999999988795,0.11287849570591368,0.0470327065441307,2.4,Telnet,2
227,0.05380000000004657,0.8056042031523591,0.35026269702276486,2.3,Telnet,2
228,0.04629999999979191,0.729464002537272,0.31715826197272695,2.3,Telnet,2
229,0.04999999999990905,0.3193212143329619,0.22808658166640136,1.4,Telnet,2
230,0.049600000000009456,0.7887237940158744,0.2544270303277015,3.1,Telnet,2
231,0.06889999999975771,0.7670532371473037,0.1826317231303104,4.2,Telnet,2
232,0.053699999999935244,0.11100750410727823,0.07400500273818549,1.5,Telnet,2
233,0.054399999999895955,0.017872794318453154,0.007149117727381262,2.5,Telnet,2
234,0.06989999999996144,0.6502395619438887,0.3422313483915203,1.9,Telnet,2
235,0.07359999999971478,0.001969034688891501,0.0006789774789281038,2.9,Telnet,2
236,0.08769999999931315,0.46712600724039793,0.2919537545252487,1.6,Telnet,2
237,0.0771999999997206,0.14458266815265608,0.06024277839694003,2.4,Telnet,2
238,0.049599999999190916,0.39229671897288365,0.3566333808844397,1.1,Telnet,2
239,0.08349999999991269,0.3314001657000509,0.3314001657000509,1.0,Telnet,2
240,0.08539999999848077,0.5327650506126729,0.28040265821719623,1.9,Telnet,2
241,0.098500000000422,0.7825600894354643,0.22358859698156122,3.5,Telnet,2
242,0.09970000000066648,0.6204689438965574,0.16328130102540983,3.8,Telnet,2
243,0.10080000000052677,0.17830476742371823,0.1114404796398239,1.6,Telnet,2
244,0.12710000000006402,0.46312591467368347,0.18525036586947338,2.5,Telnet,2
245,0.11280000000042492,0.1576674913889341,0.12128268568379547,1.3,Telnet,2
246,0.12480000000105065,0.43159257660768097,0.2697453603798006,1.6,Telnet,2
247,0.09180000000051222,0.4004324670644011,0.20021623353220055,2.0,Telnet,2
248,0.11080000000001747,0.8028811965223636,0.22939462757781814,3.5,Telnet,2
249,0.0988999999997759,0.5299952048052953,0.2523786689549025,2.1,Telnet,2
250,0.08890000000064902,0.6700167504188113,0.37223152801045073,1.8,Telnet,2
251,0.1021999999997206,0.49969463105883616,0.2776081283660201,1.8,Telnet,2
252,0.09979999999923166,0.11179333711710776,0.08599487470546752,1.3,Telnet,2
253,0.10140000000028522,0.1862291973521508,0.16929927032013709,1.1,Telnet,2
254,0.0636000000005879,0.25285433645186783,0.19450333573220605,1.3,Telnet,2
255,0.0628999999986263,0.6526705101706595,0.3625947278725886,1.8,Telnet,2
256,0.10709999999962747,0.576631259484054,0.30349013657055474,1.9,Telnet,2
257,0.11290000000044528,0.7431260837256022,0.4128478242920012,1.8,Telnet,2
258,0.10460000000057335,0.19029166522504953,0.1729924229318632,1.1,Telnet,2
259,0.09749999999912688,0.06642873103006938,0.060389755481881253,1.1,Telnet,2
260,0.11379999999990105,0.2477747917738743,0.190595993672211,1.3,Telnet,2
261,0.11159999999908905,0.5783937790535703,0.214219918167989,2.7,Telnet,2
262,0.10459999999984575,0.3986346762338746,0.24914667264617163,1.6,Telnet,2
263,0.11960000000108266,0.26220129908824685,0.11918240867647584,2.2,Telnet,2
264,0.11039999999957217,0.6706075207391178,0.2483731558293029,2.7,Telnet,2
265,0.09270000000142317,0.1617664900715806,0.13480540839298383,1.2,Telnet,2
266,0.10909999999967113,0.5919494869770866,0.2466456195737861,2.4,Telnet,2
267,0.11409999999996216,0.33043806646523954,0.15735146022154264,2.1,Telnet,2
268,0.09809999999961291,0.031465134664221135,0.013110472776758806,2.4,Telnet,2
269,0.09840000000112922,0.11906346082462033,0.07003732989683549,1.7,Telnet,2
270,0.0985000000007858,0.9419046657919589,0.3363945234971282,2.8,Telnet,2
271,0.09789999999920837,0.4419842990339578,0.21046871382569418,2.1,Telnet,2
272,0.10030000000115251,1.147315282239673,0.38243842741322437,3.0,Telnet,2
273,0.11570000000137952,0.3489792357354879,0.24927088266820566,1.4,Telnet,2
274,0.10830000000096333,0.02976378378865911,0.00901932842080579,3.3,Telnet,2
275,0.1157999999999447,1.1421802952747957,0.4230297389906651,2.7,Telnet,2
276,0.09989999999961582,0.4624569074245343,0.21020768519297015,2.2,Telnet,2
277,0.10960000000013678,0.49004321290149877,0.22274691495522672,2.2,Telnet,2
278,0.11169999999947322,0.039482043446997565,0.011964255589999261,3.3,Telnet,2
279,0.07890000000043074,0.02506642602897685,0.022787660026342593,1.1,Telnet,2
280,0.0853000000002794,1.388945626863879,0.4085134196658467,3.4,Telnet,2
281,0.07909999999938008,0.19735219143162475,0.16446015952635396,1.2,Telnet,2
282,0.09209999999911815,0.21804966686856642,0.12113870381587023,1.8,Telnet,2
283,0.1047999999991589,0.3315649867374211,0.17450788775653742,1.9,Telnet,2
284,0.12769999999982246,0.4358686358987993,0.16764178303799973,2.6,Telnet,2
285,0.12860000000000582,0.6752559219944168,0.2701023687977667,2.5,Telnet,2
286,0.10379999999895517,0.048934651850341813,0.04077887654195151,1.2,Telnet,2
287,0.08450000000048022,0.9100981323204551,0.3956948401393283,2.3,Telnet,2
288,0.09470000000001164,0.5407653910150373,0.41597337770387477,1.3,Telnet,2
289,0.1283000000006723,0.07294850564986051,0.07294850564986051,1.0,Telnet,2
290,0.10659999999988941,0.5169577817811322,0.15665387326700975,3.3,Telnet,2
291,0.10389999999970315,0.8177417244537454,0.32709668978149814,2.5,Telnet,2
292,0.11550000000061118,0.3640232974910442,0.14000896057347853,2.6,Telnet,2
293,0.11970000000110304,0.054276350124208644,0.04175103855708358,1.3,Telnet,2
294,0.11670000000012806,1.4004481434057774,0.40012804097307925,3.5,Telnet,2
295,0.12369999999864376,0.6710908955335143,0.37282827529639684,1.8,Telnet,2
296,0.10429999999905704,0.11210876588632034,0.03397235329888495,3.3,Telnet,2
297,0.07999999999956345,0.7817759343308374,0.21715998175856593,3.6,Telnet,2
298,0.08619999999937136,0.7128480375712317,0.419322375041901,1.7,Telnet,2
299,0.09240000000027067,0.807555914469302,0.35111126716056607,2.3,Telnet,2
300,0.10799999999871943,0.8728119090336205,0.48489550501867806,1.8,Telnet,2
301,0.09960000000028231,0.07855066875182973,0.03570484943264988,2.2,Telnet,2
302,0.09460000000071886,0.25824092359106104,0.15190642564180062,1.7,Telnet,2
303,0.0661999999992986,0.7894390596903826,0.43857725538354586,1.8,Telnet,2
304,0.0859999999996944,0.040201592714009644,0.0365469024672815,1.1,Telnet,2
305,0.08809999999866705,0.9909347818108638,0.36701288215217176,2.7,Telnet,2
306,0.10999999999985448,0.30120481927710946,0.23169601482854574,1.3,Telnet,2
307,0.11440000000111468,0.20070062764559587,0.1824551160414508,1.1,Telnet,2
308,0.07899999999972351,0.8204791598293742,0.5469861065529162,1.5,Telnet,2
309,0.09159999999974389,0.06857534716269467,0.06857534716269467,1.0,Telnet,2
310,0.1143000000010943,0.48091636427229467,0.21859834739649758,2.2,Telnet,2
311,0.07999999999956345,0.452778341582207,0.15613046261455413,2.9,Telnet,2
312,0.0952000000008411,0.4977037757617701,0.22622898898262275,2.2,Telnet,2
313,0.11500000000050932,0.6046705587989643,0.20850708924102218,2.9,Telnet,2
314,0.08760000000002037,1.0069141437874056,0.3356380479291352,3.0,Telnet,2
315,0.09540000000015425,0.23063771327721136,0.0501386333211329,4.6,Telnet,2
316,0.09239999999917928,0.038133679078690016,0.02933359929130001,1.3,Telnet,2
317,0.09870000000009896,0.3246811811179944,0.18037843395444134,1.8,Telnet,2
318,0.08869999999951687,0.006139707285069665,0.00438550520362119,1.4,Telnet,2
319,0.09939999999842257,0.8142457606116591,0.35401989591811267,2.3,Telnet,2
320,0.10750000000116415,0.5133372625815007,0.19012491206722248,2.7,Telnet,2
321,0.10970000000015716,1.1411047320187733,0.35659522875586663,3.2,Telnet,2
322,0.0720999999975902,0.5793532968823892,0.3620958105514933,1.6,Telnet,2
323,0.10659999999843421,0.7289625951068212,0.45560162194176324,1.6,Telnet,2
324,0.10840000000098371,0.945626477541281,0.3637024913620312,2.6,Telnet,2
325,0.09940000000206055,0.2664109121910146,0.2664109121910146,1.0,Telnet,2
326,0.10370000000184518,0.970941119356536,0.34676468548447714,2.8,Telnet,2
327,0.1253000000004249,0.5265374894692147,0.2106149957876859,2.5,Telnet,2
328,0.12919999999794526,0.338544259683336,0.19914368216666825,1.7,Telnet,2
329,0.10850000000064028,1.0312315851501945,0.2946375957571984,3.5,Telnet,2
330,0.12300000000032014,0.4278875725403563,0.2674297328377227,1.6,Telnet,2
331,0.12819999999919673,1.096314448779579,0.3224454261116409,3.4,Telnet,2
332,0.0779999999977008,0.2659142278885262,0.1477301266047368,1.8,Telnet,2
333,0.12889999999970314,0.3001836417572835,0.17657861279840206,1.7,Telnet,2
334,0.1180999999975029,0.03899578065653267,0.03899578065653267,1.0,Telnet,2
335,0.08149999999950523,0.44753992895307926,0.27971245559567454,1.6,Telnet,2
336,0.0632000000005064,0.3214676067808731,0.2143117378539154,1.5,Telnet,2
337,0.05430000000051223,0.8910584224392419,0.38741670540836604,2.3,Telnet,2
338,0.057499999999708964,0.38353620379899367,0.2018611598942072,1.9,Telnet,2
339,0.059600000001228184,0.9118442049043552,0.3256586446086983,2.8,Telnet,2
340,0.04950000000026193,0.694254133552564,0.18269845619804317,3.8,Telnet,2
341,0.06850000000049476,0.2491487417988467,0.16609916119923113,1.5,Telnet,2
342,0.06939999999885912,0.3232438163458223,0.1292975265383289,2.5,Telnet,2
343,0.07170000000187429,0.8539126276598835,0.3415650510639534,2.5,Telnet,2
344,0.06980000000039581,0.7985094490285084,0.3802425947754802,2.1,Telnet,2
345,0.05459999999657157,1.6017742730412687,0.6160670280927957,2.6,Telnet,2
346,0.09520000000193249,0.39580106694200257,0.17208742040956634,2.3,Telnet,2
347,0.10559999999823048,0.15343895047756023,0.12786579206463353,1.2,Telnet,2
